Front,Back,Tags
desplazar algo de un lugar a otro,"<div class=""answer"">versetzen</div><div class=""meta""><p><b>Significado:</b><br>desplazar algo de un lugar a otro</p><div class=""example""><b>Ejemplo:</b><br>Ich muss den Sessel versetzen, damit ich an die Steckdose komme.</div><div class=""translation""><b>Traducción:</b><br>Tengo que desplazar el sillón para poder llegar al enchufe.</div><p><b>Perfekt:</b><br>Er hat die Möbel versetzt.</p></div>",verb_prefix family::setzen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
transitivo: descomponer algo,"<div class=""answer"">zersetzen</div><div class=""meta""><p><b>Significado:</b><br>descomponer</p><div class=""example""><b>Ejemplo:</b><br>Japanische Forscher haben ein Bakterium entdeckt, das in der Lage ist, diesen speziellen Kunststoff vollständig zu zersetzen (Science, Yoshida et al., 2016).</div><div class=""translation""><b>Traducción:</b><br>Investigadores japoneses han descubierto una bacteria capaz de descomponer completamente este plástico especial (Science, Yoshida et al., 2016).</div><p><b>Construcción:</b><br>transitiv: etwas zersetzen</p><p><b>Perfekt:</b><br>Er hat das organische Material schnell zersetzt.</p></div>",verb_prefix family::setzen prefix::zer separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Colocar a una persona o un objeto en su lugar original o anterior,"<div class=""answer"">zurücksetzen</div><div class=""meta""><p><b>Significado:</b><br>Colocar a una persona o un objeto en su lugar original o anterior.</p><div class=""example""><b>Ejemplo:</b><br>Er hat den Stuhl an seinen Platz zurückgesetzt.</div><div class=""translation""><b>Traducción:</b><br>Él devolvió la silla a su lugar.</div><p><b>Perfekt:</b><br>Er hat den Stuhl zurückgesetzt.</p></div>",verb_prefix family::setzen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
transitivo + objeto acusativo,"<div class=""answer"">zusammensetzen</div><div class=""meta""><p><b>Significado:</b><br>juntar, componer</p><div class=""example""><b>Ejemplo:</b><br>Es ist ihm nicht gelungen, die Uhr wieder zusammenzusetzen.</div><div class=""translation""><b>Traducción:</b><br>No logró volver a juntar el reloj.</div><p><b>Perfekt:</b><br>Er hat die Teile zusammengesetzt.</p></div>",verb_prefix family::setzen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
obstruirse con + dativo,"<div class=""answer"">zusetzen</div><div class=""meta""><p><b>Significado:</b><br>obstruirse</p><div class=""example""><b>Ejemplo:</b><br>Das Siel vor der Bäckerei hat sich mit Laub zugesetzt.</div><div class=""translation""><b>Traducción:</b><br>El sumidero delante de la panadería se ha obstruido con hojas.</div><p><b>Construcción:</b><br>sich mit + Dativ + zusetzen</p><p><b>Perfekt:</b><br>Das Siel hat sich mit Laub zugesetzt.</p></div>",verb_prefix family::setzen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
negar o retirar oficialmente algo a alguien,"<div class=""answer"">absprechen</div><div class=""meta""><p><b>Significado:</b><br>negar o retirar oficialmente algo a alguien</p><div class=""example""><b>Ejemplo:</b><br>Robert wurden die bürgerlichen Ehrenrechte abgesprochen.</div><div class=""translation""><b>Traducción:</b><br>A Robert le fueron negados los derechos civiles.</div><p><b>Construcción:</b><br>absprechen + Dativ + Akkusativ</p><p><b>Perfekt:</b><br>Robert hat ihm die bürgerlichen Ehrenrechte abgesprochen.</p></div>",verb_prefix family::sprechen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
pronunciar sonidos o palabras de manera comprensible,"<div class=""answer"">aussprechen</div><div class=""meta""><p><b>Significado:</b><br>pronunciar sonidos o palabras de manera comprensible</p><div class=""example""><b>Ejemplo:</b><br>Sprich das „a“ bitte deutlicher aus.</div><div class=""translation""><b>Traducción:</b><br>Por favor, pronuncia la 'a' de manera más clara.</div><p><b>Perfekt:</b><br>Er hat das Wort deutlich ausgesprochen.</p></div>",verb_prefix family::sprechen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"discutir, hablar de","<div class=""answer"">besprechen</div><div class=""meta""><p><b>Significado:</b><br>discutir, hablar de</p><div class=""example""><b>Ejemplo:</b><br>Man sitzt im Konferenzzimmer und bespricht das neue Projekt.</div><div class=""translation""><b>Traducción:</b><br>Se está sentado en la sala de conferencias y discute el nuevo proyecto.</div><p><b>Perfekt:</b><br>Sie hat das Thema gestern besprochen.</p></div>",verb_prefix family::sprechen prefix::be separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
grabar (hablar en un micrófono para producir una grabación de sonido),"<div class=""answer"">einsprechen</div><div class=""meta""><p><b>Significado:</b><br>grabar (hablar en un micrófono para producir una grabación de sonido)</p><div class=""example""><b>Ejemplo:</b><br>Otto Sander hat seine Texte mit markanter Stimme eingesprochen.</div><div class=""translation""><b>Traducción:</b><br>Otto Sander grabó sus textos con una voz destacada.</div><p><b>Construcción:</b><br>in+ accusative object + einsprechen</p><p><b>Perfekt:</b><br>Er hat den Text eingesprochen.</p></div>",verb_prefix family::sprechen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"corresponder, estar en conformidad con algo","<div class=""answer"">entsprechen</div><div class=""meta""><p><b>Significado:</b><br>corresponder, estar en conformidad con algo</p><div class=""example""><b>Ejemplo:</b><br>Deine Leistungen entsprechen nicht deinen tatsächlichen Fähigkeiten.</div><div class=""translation""><b>Traducción:</b><br>Tus logros no corresponden a tus verdaderas capacidades.</div><p><b>Construcción:</b><br>entsprechen + Dativ</p><p><b>Perfekt:</b><br>Die Leistungen hat den Anforderungen entsprochen.</p></div>",verb_prefix family::sprechen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
decir ciertas palabras en voz alta junto con otros,"<div class=""answer"">mitsprechen</div><div class=""meta""><p><b>Significado:</b><br>decir ciertas palabras en voz alta junto con otros</p><div class=""example""><b>Ejemplo:</b><br>Die Rekruten werden den Eid laut mitsprechen.</div><div class=""translation""><b>Traducción:</b><br>Los reclutas recitarán el juramento en voz alta junto con otros.</div><p><b>Construcción:</b><br>mitsprechen + Akk.</p><p><b>Perfekt:</b><br>Er hat mitgesprochen.</p></div>",verb_prefix family::sprechen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
sobresalir o asomar hacia afuera,"<div class=""answer"">abstehen</div><div class=""meta""><p><b>Significado:</b><br>sobresalir o asomar hacia afuera</p><div class=""example""><b>Ejemplo:</b><br>Mit Gel hilft man nach, damit die Haare abstehen.</div><div class=""translation""><b>Traducción:</b><br>Se usa gel para ayudar a que el cabello se levante.</div><p><b>Construcción:</b><br>abstehen (unpersönlich)</p><p><b>Perfekt:</b><br>Die Haare sind abgestanden.</p></div>",verb_prefix family::stehen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
levantarse de la cama,"<div class=""answer"">aufstehen</div><div class=""meta""><p><b>Significado:</b><br>levantarse de la cama</p><div class=""example""><b>Ejemplo:</b><br>Ich bin heute extra früh aufgestanden.</div><div class=""translation""><b>Traducción:</b><br>Me he levantado hoy especialmente temprano.</div><p><b>Construcción:</b><br>sich vom Bett erheben</p><p><b>Perfekt:</b><br>Er ist gestern um 7 Uhr aufgestanden.</p></div>",verb_prefix family::stehen prefix::auf separability::separable difficulty::a1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
ayudar o apoyar a alguien,"<div class=""answer"">beistehen</div><div class=""meta""><p><b>Significado:</b><br>ayudar o apoyar a alguien en una situación difícil</p><div class=""example""><b>Ejemplo:</b><br>Gott möge dir beistehen!</div><div class=""translation""><b>Traducción:</b><br>¡Dios te ayude!</div><p><b>Construcción:</b><br>jemandem bei|stehen</p><p><b>Perfekt:</b><br>Er hat dir beigestanden.</p></div>",verb_prefix family::stehen prefix::bei separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"aprobar, pasar","<div class=""answer"">bestehen</div><div class=""meta""><p><b>Significado:</b><br>aprobar, pasar</p><div class=""example""><b>Ejemplo:</b><br>Er hat die Prüfung bestanden.</div><div class=""translation""><b>Traducción:</b><br>Él aprobó el examen.</div><p><b>Perfekt:</b><br>Er hat die Prüfung bestanden.</p></div>",verb_prefix family::stehen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
garantizar o responder por algo,"<div class=""answer"">einstehen</div><div class=""meta""><p><b>Significado:</b><br>garantizar o responder por algo</p><div class=""example""><b>Ejemplo:</b><br>Ich stehe dafür ein, dass der Kredit nicht faul ist.</div><div class=""translation""><b>Traducción:</b><br>Yo garantizo que el crédito no es incobrable.</div><p><b>Construcción:</b><br>einstehen für + Akkusativ</p><p><b>Perfekt:</b><br>Ich habe dafür eingestanden.</p></div>",verb_prefix family::stehen prefix::ein separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
adquirir algo (acusativo),"<div class=""answer"">erstehen</div><div class=""meta""><p><b>Significado:</b><br>adquirir</p><div class=""example""><b>Ejemplo:</b><br>Wir haben das Buch für wenig Geld erstanden.</div><div class=""translation""><b>Traducción:</b><br>Hemos adquirido el libro por poco dinero.</div><p><b>Construcción:</b><br>etwas (Akkusativ) erstehen</p><p><b>Perfekt:</b><br>Sie hat das Bild auf der Auktion erstanden.</p></div>",verb_prefix family::stehen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"ser seguro, no esperar un cambio, estar fijado, estar decidido, mantenerse firme, establecerse","<div class=""answer"">feststehen</div><div class=""meta""><p><b>Significado:</b><br>ser seguro, no esperar un cambio, estar fijado, estar decidido, mantenerse firme, establecerse</p><div class=""example""><b>Ejemplo:</b><br>Es steht fest, dass schwarze Löcher existieren.</div><div class=""translation""><b>Traducción:</b><br>Está confirmado que existen agujeros negros.</div><p><b>Construcción:</b><br>feststehen + dass-Satz</p><p><b>Perfekt:</b><br>Es hat festgestanden, dass das Ereignis stattfindet.</p></div>",verb_prefix family::stehen prefix::fest separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
entender algo,"<div class=""answer"">verstehen</div><div class=""meta""><p><b>Significado:</b><br>entender, comprender</p><div class=""example""><b>Ejemplo:</b><br>Es war so laut, man konnte sein eigenes Wort kaum verstehen.</div><div class=""translation""><b>Traducción:</b><br>Había tanto ruido que apenas se podía entender su propia palabra.</div><p><b>Construcción:</b><br>etwas verstehen</p><p><b>Perfekt:</b><br>Er hat das Problem verstanden.</p></div>",verb_prefix family::stehen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
sobresalir más que algo más,"<div class=""answer"">vorstehen</div><div class=""meta""><p><b>Significado:</b><br>sobresalir más que algo más</p><div class=""example""><b>Ejemplo:</b><br>Das Krenz oder die Kruppe soll breit, rund und lang, die Hüften sollen abgerundet sein und nicht zu weit vorstehen.</div><div class=""translation""><b>Traducción:</b><br>La cruz o la grupa debe ser ancha, redonda y larga, las caderas deben estar redondeadas y no sobresalir demasiado.</div><p><b>Construcción:</b><br>vorstehen + (ohne Objekt)</p><p><b>Perfekt:</b><br>die Hüften haben vorgestanden</p></div>",verb_prefix family::stehen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"estar juntos o unidos, a menudo conectados por una comunidad o propósito","<div class=""answer"">zusammenstehen</div><div class=""meta""><p><b>Significado:</b><br>estar juntos o unidos, a menudo conectados por una comunidad o propósito</p><div class=""example""><b>Ejemplo:</b><br>Die Schaulustigen standen in Trauben zusammen und beobachteten das Spektakel.</div><div class=""translation""><b>Traducción:</b><br>Los curiosos se agruparon juntos y observaron el espectáculo.</div><p><b>Construcción:</b><br>zusammenstehen [Subjekt]</p><p><b>Perfekt:</b><br>Sie haben in schwierigen Zeiten zusammengestanden.</p></div>",verb_prefix family::stehen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"poner, colocar, dejar","<div class=""answer"">abstellen</div><div class=""meta""><p><b>Significado:</b><br>poner, colocar, dejar</p><div class=""example""><b>Ejemplo:</b><br>Du kannst den Einkaufskorb dort abstellen.</div><div class=""translation""><b>Traducción:</b><br>Puedes dejar la cesta de la compra allí.</div><p><b>Perfekt:</b><br>Er hat den Einkaufskorb dort abgestellt.</p></div>",verb_prefix family::stellen prefix::ab separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
apoyar un objeto contra otro,"<div class=""answer"">anstellen</div><div class=""meta""><p><b>Significado:</b><br>apoyar un objeto contra otro</p><div class=""example""><b>Ejemplo:</b><br>Du musst die Leiter richtig anstellen.</div><div class=""translation""><b>Traducción:</b><br>Tienes que apoyar bien la escalera.</div><p><b>Perfekt:</b><br>Er hat die Leiter richtig angestellt.</p></div>",verb_prefix family::stellen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
erguir o montar algo (objeto acusativo),"<div class=""answer"">aufstellen</div><div class=""meta""><p><b>Significado:</b><br>erguir o montar algo</p><div class=""example""><b>Ejemplo:</b><br>Kannst du mal die Leiter wieder aufstellen?</div><div class=""translation""><b>Traducción:</b><br>¿Puedes volver a montar la escalera?</div><p><b>Perfekt:</b><br>Sie hat gestern die Zelte aufgestellt.</p></div>",verb_prefix family::stellen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"exponer; mostrar públicamente algo, especialmente obras de arte o documentos","<div class=""answer"">ausstellen</div><div class=""meta""><p><b>Significado:</b><br>exponer; mostrar públicamente algo, especialmente obras de arte o documentos</p><div class=""example""><b>Ejemplo:</b><br>Die Galerie stellt Gemälde aus Privatbesitz aus.</div><div class=""translation""><b>Traducción:</b><br>La galería expone pinturas de colecciones privadas.</div><p><b>Perfekt:</b><br>Die Galerie hat Gemälde ausgestellt.</p></div>",verb_prefix family::stellen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
bei + dativo o acusativo (según contexto) añadir algo,"<div class=""answer"">beistellen</div><div class=""meta""><p><b>Significado:</b><br>añadir algo (normalmente adicional) a otra cosa</p><div class=""example""><b>Ejemplo:</b><br>Als Motor hierzu wird in der Regel und so lange unsere Mechanik nichts besseres erfindet, die Dampfmaschine dienen müssen, die, je nachdem die Anforderungen beim Personen- oder Leichentransporte große sind, in dem entsprechenden Caliber beigestellt werden müssen.</div><div class=""translation""><b>Traducción:</b><br>Como motor para esto suele servir la máquina de vapor, mientras nuestra mecánica no invente algo mejor, que, según las exigencias en el transporte de personas o carga, debe ser añadida en el calibre correspondiente.</div><p><b>Construcción:</b><br>bei + Dativ oder Akkusativ (je nach Kontext) etwas beistellen</p><p><b>Perfekt:</b><br>Die Firma hat zusätzliche Geräte beigestellt.</p></div>",verb_prefix family::stellen prefix::bei separability::separable difficulty::c2 register::rare source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"encargar, pedir","<div class=""answer"">bestellen</div><div class=""meta""><p><b>Significado:</b><br>encargar, pedir</p><div class=""example""><b>Ejemplo:</b><br>Ich habe mir eben eine Pizza bestellt.</div><div class=""translation""><b>Traducción:</b><br>Me he pedido una pizza ahora mismo.</div><p><b>Perfekt:</b><br>er hat bestellt</p></div>",verb_prefix family::stellen prefix::be separability::inseparable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"alterar negativamente la apariencia, hacer feo","<div class=""answer"">entstellen</div><div class=""meta""><p><b>Significado:</b><br>alterar negativamente la apariencia, hacer feo</p><div class=""example""><b>Ejemplo:</b><br>Es gelte den Fahrer, der betrunken den Autounfall verursacht und ihr Gesicht entstellt hat, zur Rechenschaft zu ziehen.</div><div class=""translation""><b>Traducción:</b><br>Se debe responsabilizar al conductor que causó el accidente automovilístico estando borracho y le ha desfigurado la cara.</div><p><b>Perfekt:</b><br>er hat entstellt</p></div>",verb_prefix family::stellen prefix::ent separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
crear algo,"<div class=""answer"">erstellen</div><div class=""meta""><p><b>Significado:</b><br>elaborar, hacer, redactar, crear</p><div class=""example""><b>Ejemplo:</b><br>Jetzt wurde ein neues Konzept erstellt, und die Schüler der vierten Klassen planten im Sachunterricht Regeln für die Nutzung und Pflege des Gartens.</div><div class=""translation""><b>Traducción:</b><br>Ahora se ha creado un nuevo concepto, y los alumnos de cuarto grado planearon en la clase de ciencias reglas para el uso y cuidado del jardín.</div><p><b>Construcción:</b><br>etwas erstellen</p><p><b>Perfekt:</b><br>hat erstellt</p></div>",verb_prefix family::stellen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"constatar, comprobar, averiguar","<div class=""answer"">feststellen</div><div class=""meta""><p><b>Significado:</b><br>constatar, comprobar, averiguar</p><div class=""example""><b>Ejemplo:</b><br>Der Notar stellte fest, dass der Vertrag noch nicht unterschriftsreif war.</div><div class=""translation""><b>Traducción:</b><br>El notario constató que el contrato aún no estaba listo para la firma.</div><p><b>Perfekt:</b><br>Der Experte hat festgestellt, dass alles korrekt ist.</p></div>",verb_prefix family::stellen prefix::fest separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"producir, fabricar, manufacturar","<div class=""answer"">herstellen</div><div class=""meta""><p><b>Significado:</b><br>producir, fabricar, manufacturar</p><div class=""example""><b>Ejemplo:</b><br>Feuerzeuge stellen wir nicht mehr her.</div><div class=""translation""><b>Traducción:</b><br>Ya no producimos encendedores.</div><p><b>Perfekt:</b><br>Wir haben Feuerzeuge hergestellt.</p></div>",verb_prefix family::stellen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
verbo + objeto en acusativo + en un lugar determinado,"<div class=""answer"">hinstellen</div><div class=""meta""><p><b>Significado:</b><br>poner, colocar</p><div class=""example""><b>Ejemplo:</b><br>Sie stellt den Teller neben das Glas hin.</div><div class=""translation""><b>Traducción:</b><br>Ella pone el plato al lado del vaso.</div><p><b>Perfekt:</b><br>Sie hat den Teller neben das Glas hingestellt.</p></div>",verb_prefix family::stellen prefix::hin separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Reajustar algo después de un cambio o un período de tiempo,"<div class=""answer"">nachstellen</div><div class=""meta""><p><b>Significado:</b><br>Reajustar algo después de un cambio o un período de tiempo.</p><div class=""example""><b>Ejemplo:</b><br>Aufgrund der hohen Belastung seiner Fahrradbremsen musste er sie nach der Geländetour nachstellen.</div><div class=""translation""><b>Traducción:</b><br>Debido a la gran carga sobre los frenos de su bicicleta, tuvo que reajustarlos después de la excursión por el campo.</div><p><b>Perfekt:</b><br>Er hat die Bremsen nachgestellt.</p></div>",verb_prefix family::stellen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"alterar, ajustar","<div class=""answer"">verstellen</div><div class=""meta""><p><b>Significado:</b><br>alterar, ajustar</p><div class=""example""><b>Ejemplo:</b><br>Nel bleibt dabei, dass in der Mehrfachsteckdose kein Platz für einen weiteren Ventilator gewesen sei. Ob die Steckdose verstellt wurde oder nicht, spiele gar keine Rolle.</div><div class=""translation""><b>Traducción:</b><br>Nel insiste en que no había espacio para otro ventilador en la regleta múltiple. No importa si la regleta fue alterada o no.</div><p><b>Perfekt:</b><br>Die Steckdose hat den Zugang verstellt.</p></div>",verb_prefix family::stellen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Llevar un objeto a otro lugar y guardarlo allí,"<div class=""answer"">wegstellen</div><div class=""meta""><p><b>Significado:</b><br>Llevar un objeto a otro lugar y guardarlo allí.</p><div class=""example""><b>Ejemplo:</b><br>Flora stellt die Einkaufstüte ab, schließt die Tür und zieht die Schuhe aus, und als sie sich bückt, um sie wegzustellen, sträuben sich die Haare auf ihren Armen.</div><div class=""translation""><b>Traducción:</b><br>Flora deja la bolsa de la compra, cierra la puerta y se quita los zapatos, y cuando se agacha para guardarlos, se le eriza el vello de los brazos.</div><p><b>Perfekt:</b><br>Flora hat die Einkaufstüte weggestellt.</p></div>",verb_prefix family::stellen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
verbo + objeto acusativo,"<div class=""answer"">zurückstellen</div><div class=""meta""><p><b>Significado:</b><br>volver a poner algo en su lugar original</p><div class=""example""><b>Ejemplo:</b><br>Stell bitte das Buch an den richtigen Platz zurück.</div><div class=""translation""><b>Traducción:</b><br>Por favor, vuelve a poner el libro en el lugar correcto.</div><p><b>Perfekt:</b><br>er hat das Buch zurückgestellt</p></div>",verb_prefix family::stellen prefix::zurück separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
componer o colocar algo en un lugar común,"<div class=""answer"">zusammenstellen</div><div class=""meta""><p><b>Significado:</b><br>componer o colocar algo en un lugar común</p><div class=""example""><b>Ejemplo:</b><br>Wir müssen die Stühle und Tische zusammenstellen, damit wir sie mit einer Kette sichern können.</div><div class=""translation""><b>Traducción:</b><br>Tenemos que componer las sillas y mesas para poder asegurarlas con una cadena.</div><p><b>Perfekt:</b><br>Er hat die Möbel zusammengestellt.</p></div>",verb_prefix family::stellen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
verbo + objeto acusativo,"<div class=""answer"">zustellen</div><div class=""meta""><p><b>Significado:</b><br>bloquear algo con objetos</p><div class=""example""><b>Ejemplo:</b><br>Die ganze Einfahrt ist mit Fahrzeugen zugestellt.</div><div class=""translation""><b>Traducción:</b><br>Toda la entrada está bloqueada con vehículos.</div><p><b>Perfekt:</b><br>Er hat die Einfahrt zugestellt.</p></div>",verb_prefix family::stellen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
quitar capa por capa,"<div class=""answer"">abtragen</div><div class=""meta""><p><b>Significado:</b><br>quitar capa por capa</p><div class=""example""><b>Ejemplo:</b><br>Die Restauratorin trägt sehr vorsichtig die obersten Farbschichten ab.</div><div class=""translation""><b>Traducción:</b><br>La restauradora quita muy cuidadosamente las capas superiores de pintura.</div><p><b>Perfekt:</b><br>Die Restauratorin hat die obersten Farbschichten sehr vorsichtig abgetragen.</p></div>",verb_prefix family::tragen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
servir comida a alguien,"<div class=""answer"">auftragen</div><div class=""meta""><p><b>Significado:</b><br>servir comida</p><div class=""example""><b>Ejemplo:</b><br>Der dritte Gang wird soeben aufgetragen.</div><div class=""translation""><b>Traducción:</b><br>El tercer plato está siendo servido ahora.</div><p><b>Construcción:</b><br>jemandem Speisen auftragen</p><p><b>Perfekt:</b><br>Er hat den Salat aufgetragen.</p></div>",verb_prefix family::tragen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
repartir o distribuir algo a diferentes destinatarios,"<div class=""answer"">austragen</div><div class=""meta""><p><b>Significado:</b><br>repartir o distribuir algo a diferentes destinatarios</p><div class=""example""><b>Ejemplo:</b><br>Er trägt seit dreißig Jahren die Post aus.</div><div class=""translation""><b>Traducción:</b><br>Él reparte el correo desde hace treinta años.</div><p><b>Perfekt:</b><br>Er hat die Zeitungen ausgetragen.</p></div>",verb_prefix family::tragen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
a + dativo,"<div class=""answer"">beitragen</div><div class=""meta""><p><b>Significado:</b><br>Contribuir, ayudar a</p><div class=""example""><b>Ejemplo:</b><br>Experten und Politiker aus ganz Europa diskutieren heute und morgen über aktuelle Projekte, die zu weniger CO2-Emissionen im Gebäudebereich und damit zum Klimaschutz beitragen können.</div><div class=""translation""><b>Traducción:</b><br>Expertos y políticos de toda Europa discuten hoy y mañana sobre proyectos actuales que pueden contribuir a menos emisiones de CO2 en el sector de la construcción y así a la protección del clima.</div><p><b>Construcción:</b><br>zu + Dativ</p><p><b>Perfekt:</b><br>sie hat beigetragen</p></div>",verb_prefix family::tragen prefix::bei separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"ascender a, ser de cierta cantidad","<div class=""answer"">betragen</div><div class=""meta""><p><b>Significado:</b><br>ascender a, ser de cierta cantidad</p><div class=""example""><b>Ejemplo:</b><br>Der Preis beträgt nicht einmal 100 Euro, sondern nur 99 Euro und 95 Cent.</div><div class=""translation""><b>Traducción:</b><br>El precio asciende a no incluso 100 euros, sino sólo 99 euros y 95 céntimos.</div><p><b>Construcción:</b><br>betragen + Akkusativ (Wert/Größe)</p><p><b>Perfekt:</b><br>Der Verlust hat 500 Euro betragen.</p></div>",verb_prefix family::tragen prefix::be separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"Anotar o inscribir algo por escrito, por ejemplo en una lista","<div class=""answer"">eintragen</div><div class=""meta""><p><b>Significado:</b><br>Anotar o inscribir algo por escrito, por ejemplo en una lista.</p><div class=""example""><b>Ejemplo:</b><br>Mit dieser Leistung konnte er sich ins Buch der Rekorde eintragen lassen.</div><div class=""translation""><b>Traducción:</b><br>Con este rendimiento pudo inscribirse en el libro de récords.</div><p><b>Construcción:</b><br>eintragen + Akkusativobjekt</p><p><b>Perfekt:</b><br>Er hat sich in die Liste eingetragen.</p></div>",verb_prefix family::tragen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
soportar una situación desagradable o difícil sin perder el control,"<div class=""answer"">ertragen</div><div class=""meta""><p><b>Significado:</b><br>soportar una situación desagradable o difícil sin perder el control</p><div class=""example""><b>Ejemplo:</b><br>Ich kann es nicht mehr ertragen.</div><div class=""translation""><b>Traducción:</b><br>Ya no puedo soportarlo.</div><p><b>Perfekt:</b><br>Sie hat den Lärm ertragen.</p></div>",verb_prefix family::tragen prefix::er separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
llevar una parte del peso o carga junto con otros,"<div class=""answer"">mittragen</div><div class=""meta""><p><b>Significado:</b><br>llevar una parte del peso o carga junto con otros</p><div class=""example""><b>Ejemplo:</b><br>Alle Männer des Dorfes mussten reihum mittragen, um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.</div><div class=""translation""><b>Traducción:</b><br>Todos los hombres del pueblo tuvieron que ayudar a cargar turnándose para transportar el pesado relicario hasta la plaza del mercado durante la procesión.</div><p><b>Construcción:</b><br>mittragen + Akkusativ (Belastung, Last)</p><p><b>Perfekt:</b><br>Er hat bei der Prozession mitgetragen.</p></div>",verb_prefix family::tragen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
