Front,Back,Tags
entnehmen,"<div class=""answer"">sacar algo de algo</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Wenn du welche brauchst, kannst du gerne Kugelschreiber aus dem Karton dort vorne entnehmen.</div><div class=""translation""><b>Traducción:</b><br>Si necesitas algunos, puedes sacar bolígrafos de la caja que está allí adelante.</div><p><b>Construcción:</b><br>entnehmen + Akkusativobjekt + Dativobjekt</p><p><b>Perfekt:</b><br>er hat entnommen</p></div>",verb_prefix family::nehmen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
fortnehmen,"<div class=""answer"">quitar o alejar algo o a alguien</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Friseurin schneidet und fragt: ‚Soll ich noch etwas mehr fortnehmen?</div><div class=""translation""><b>Traducción:</b><br>La peluquera corta y pregunta: '¿Debo quitar aún un poco más?'
</div><p><b>Perfekt:</b><br>Die Friseurin hat etwas mehr fortgenommen.</p></div>",verb_prefix family::nehmen prefix::fort separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
hernehmen,"<div class=""answer"">conseguir o tomar algo de algún lugar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Da sagten die Jünger zu ihm: Wo sollen wir in dieser Wüste so viel Brot hernehmen, um so viele Menschen satt zu machen?</div><div class=""translation""><b>Traducción:</b><br>Entonces los discípulos le dijeron: ¿De dónde vamos a tomar tanto pan en este desierto para alimentar a tanta gente?</div><p><b>Perfekt:</b><br>Er hat das Buch hergenommen.</p></div>",verb_prefix family::nehmen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
hinnehmen,"<div class=""answer"">Aceptar o aguantar algo negativo</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Wie kannst du sein Verhalten einfach so hinnehmen?</div><div class=""translation""><b>Traducción:</b><br>¿Cómo puedes simplemente aguantar su comportamiento?</div><p><b>Perfekt:</b><br>Sie hat die schlechten Nachrichten tapfer hingenommen.</p></div>",verb_prefix family::nehmen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
mitnehmen,"<div class=""answer"">llevar algo o a alguien consigo a algún lugar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Kannst du meinen Bruder zum Bahnhof mitnehmen?</div><div class=""translation""><b>Traducción:</b><br>¿Puedes llevar a mi hermano a la estación?</div><p><b>Perfekt:</b><br>Er hat seinen Rucksack mitgenommen.</p></div>",verb_prefix family::nehmen prefix::mit separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
vernehmen<br>verb + object (über etwas),"<div class=""answer"">oír, percibir</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Ich lausche intensiv, aber ich kann absolut nichts vernehmen, es ist völlig still hier.</div><div class=""translation""><b>Traducción:</b><br>Escucho atentamente, pero no puedo percibir nada en absoluto, aquí está completamente silencioso.</div><p><b>Construcción:</b><br>verb + object (über etwas)</p><p><b>Perfekt:</b><br>Ich habe das Geräusch kaum vernommen.</p></div>",verb_prefix family::nehmen prefix::ver separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_de_to_es
vornehmen,"<div class=""answer"">efectuar, realizar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Der Arzt nimmt eine gründliche Untersuchung vor.</div><div class=""translation""><b>Traducción:</b><br>El médico efectúa un examen minucioso.</div><p><b>Perfekt:</b><br>Der Arzt hat eine gründliche Untersuchung vorgenommen.</p></div>",verb_prefix family::nehmen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
wegnehmen,"<div class=""answer"">quitar algo a alguien sin permiso</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Es war ganz leicht, dem Kind seinen Lolli wegzunehmen.</div><div class=""translation""><b>Traducción:</b><br>Fue muy fácil quitarle el pirulí al niño.</div><p><b>Perfekt:</b><br>Er hat dem Kind den Lolli weggenommen.</p></div>",verb_prefix family::nehmen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zurücknehmen,"<div class=""answer"">volver a aceptar algo que ya se tenía</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Würden Sie den Scanner auch wieder zurücknehmen?</div><div class=""translation""><b>Traducción:</b><br>¿También volvería a aceptar el escáner?</div><p><b>Construcción:</b><br>etwas zurücknehmen</p><p><b>Perfekt:</b><br>Sie hat den Artikel zurückgenommen.</p></div>",verb_prefix family::nehmen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
abschlagen,"<div class=""answer"">separar o quitar algo con violencia</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Nachdem sie lange herumgezogen waren, kamen sie in eine Stadt, worin eine schöne, aber übermütige Königstochter war, die hatte bekanntmachen lassen, wer ihr ein Rätsel vorlegte, das sie nicht erraten könnte, der sollte ihr Gemahl werden: erriete sie es aber, so müßte er sich das Haupt abschlagen lassen.</div><div class=""translation""><b>Traducción:</b><br>Después de haber viajado mucho tiempo, llegaron a una ciudad donde había una princesa hermosa pero arrogante, quien había anunciado que quien le propusiera un enigma que ella no pudiera adivinar, se convertiría en su esposo; pero si ella lo adivinaba, él tendría que dejar que le cortaran la cabeza.</div><p><b>Perfekt:</b><br>Er hat den Ast abgeschlagen.</p></div>",verb_prefix family::schlagen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_de_to_es
anschlagen,"<div class=""answer"">empezar a sonar o tocar (por ejemplo, instrumento)</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Der Musiker schlägt die Saite an.</div><div class=""translation""><b>Traducción:</b><br>El músico toca la cuerda.</div><p><b>Perfekt:</b><br>Der Musiker hat die Saite angeschlagen.</p></div>",verb_prefix family::schlagen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
aufschlagen,"<div class=""answer"">partir o romper algo al golpearlo con fuerza</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Der Lehrer schlug hart mit dem Kopf auf der Tischkante auf, nachdem er über den Mülleimer gestolpert war.</div><div class=""translation""><b>Traducción:</b><br>El profesor golpeó fuertemente su cabeza contra el borde de la mesa después de tropezar con el cubo de basura.</div><p><b>Construcción:</b><br>aufschlagen + auf + Akkusativobjekt</p><p><b>Perfekt:</b><br>Er ist mit dem Kopf gegen die Tischkante aufgeschlagen.</p></div>",verb_prefix family::schlagen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
ausschlagen,"<div class=""answer"">desalojar, desprender, sobresalir</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Stell dich nicht hinter den Hengst Hannibal, er schlägt sonst aus.</div><div class=""translation""><b>Traducción:</b><br>No te pongas detrás del semental Hannibal, porque si no, él desaloja (golpea hacia afuera).</div><p><b>Perfekt:</b><br>Er hat ausgeschlagen, um mich zu warnen.</p></div>",verb_prefix family::schlagen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
beschlagen,"<div class=""answer"">herrar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Er ließ sein Pferd vom Schmied beschlagen.</div><div class=""translation""><b>Traducción:</b><br>Hizo herrar su caballo por el herrero.</div><p><b>Perfekt:</b><br>Er hat sein Pferd beschlagen.</p></div>",verb_prefix family::schlagen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
erschlagen,"<div class=""answer"">matar a alguien o algo con varios golpes fuertes</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Er wurde mit einem stumpfen Gegenstand erschlagen.</div><div class=""translation""><b>Traducción:</b><br>Fue asesinado con un objeto romo.</div><p><b>Perfekt:</b><br>Er hat die Fliegen erschlagen.</p></div>",verb_prefix family::schlagen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
losschlagen,"<div class=""answer"">aflojar o desprender con una herramienta de golpe</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Als erstes sollten wir die alten Fliesen im Bad losschlagen.</div><div class=""translation""><b>Traducción:</b><br>Primero deberíamos desprender las baldosas viejas del baño.</div><p><b>Perfekt:</b><br>Er hat die Fliesen abgeschlagen.</p></div>",verb_prefix family::schlagen prefix::los separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
nachschlagen,"<div class=""answer"">buscar o consultar información en un libro o fuente</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Er wusste nichts darüber, aber er wollte es nachschlagen.</div><div class=""translation""><b>Traducción:</b><br>Él no sabía nada al respecto, pero quería consultarlo.</div><p><b>Perfekt:</b><br>Er hat das Wort nachgeschlagen.</p></div>",verb_prefix family::schlagen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
verschlagen,"<div class=""answer"">cerrar accidentalmente una página al leer y perderla</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Au, jetzt habe ich die Seite verschlagen.</div><div class=""translation""><b>Traducción:</b><br>Ay, ahora he cerrado la página accidentalmente y la he perdido.</div><p><b>Perfekt:</b><br>er hat die Seite verschlagen</p></div>",verb_prefix family::schlagen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
wegschlagen,"<div class=""answer"">quitar o dañar algo con golpes</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>In dem Moment, als ihr der Arm weggeschlagen wurde, ließ sie sich zu Boden fallen und rollte sich zur Seite.</div><div class=""translation""><b>Traducción:</b><br>En el momento en que le quitaron el brazo golpeándolo, se dejó caer al suelo y rodó hacia un lado.</div><p><b>Perfekt:</b><br>Sie hat den Gegner weggeschlagen.</p></div>",verb_prefix family::schlagen prefix::weg separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zerschlagen,"<div class=""answer"">romper algo con golpes fuertes</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Wir könnten den Schrank zerschlagen und verbrennen.</div><div class=""translation""><b>Traducción:</b><br>Podríamos romper el armario a golpes y quemarlo.</div><p><b>Perfekt:</b><br>Sie hat die Vase zerschlagen.</p></div>",verb_prefix family::schlagen prefix::zer separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zurückschlagen,"<div class=""answer"">defenderse atacando a quien ataca</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Er hat mir eine Ohrfeige gegeben, aber ich habe nicht zurückgeschlagen.</div><div class=""translation""><b>Traducción:</b><br>Él me dio una bofetada, pero yo no devolví el golpe.</div><p><b>Perfekt:</b><br>Ich habe zurückgeschlagen, als man mich angegriffen hat.</p></div>",verb_prefix family::schlagen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zusammenschlagen,"<div class=""answer"">golpear fuertemente uno contra otro</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Diese Steine wurden zusammengeschlagen, um Funken zu erzeugen.</div><div class=""translation""><b>Traducción:</b><br>Estas piedras fueron golpeadas juntas para producir chispas.</div><p><b>Perfekt:</b><br>Er hat die Gegner zusammengeschlagen.</p></div>",verb_prefix family::schlagen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zuschlagen,"<div class=""answer"">Cerrar de golpe una puerta u objeto similar.</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Vor lauter Wut hat er seine Zimmertür zugeschlagen.</div><div class=""translation""><b>Traducción:</b><br>De pura rabia, cerró de golpe la puerta de su habitación.</div><p><b>Perfekt:</b><br>Er hat die Tür zugeschlagen.</p></div>",verb_prefix family::schlagen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
abschreiben,"<div class=""answer"">copiar, plagiar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>In der Abschlussklausur haben viele abgeschrieben.</div><div class=""translation""><b>Traducción:</b><br>En el examen final, muchos copiaron.</div><p><b>Perfekt:</b><br>Sie hat bei der Prüfung abgeschrieben.</p></div>",verb_prefix family::schreiben prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
anschreiben,"<div class=""answer"">escribir algo en algo, especialmente de forma visible y duradera</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Das täglich wechselnde Menü wird immer sorgfältig auf einer kleinen Tafel angeschrieben.</div><div class=""translation""><b>Traducción:</b><br>El menú que cambia diariamente siempre se escribe cuidadosamente en una pequeña pizarra.</div><p><b>Construcción:</b><br>anschreiben + Akkusativobjekt (auf etwas)</p><p><b>Perfekt:</b><br>Er hat die Namen auf die Liste angeschrieben.</p></div>",verb_prefix family::schreiben prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
aufschreiben,"<div class=""answer"">anotar, apuntar, escribir</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Ich muss mir die Telefonnummer aufschreiben, sonst vergesse ich sie.</div><div class=""translation""><b>Traducción:</b><br>Tengo que anotarme el número de teléfono, si no, lo olvido.</div><p><b>Perfekt:</b><br>Ich habe die Termine aufgeschrieben.</p></div>",verb_prefix family::schreiben prefix::auf separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
ausschreiben,"<div class=""answer"">Escribir una palabra con todas sus letras, no abreviado.</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Schreiben Sie bitte ihren Namen aus.</div><div class=""translation""><b>Traducción:</b><br>Escriba por favor su nombre completo.</div><p><b>Construcción:</b><br>jn Akk mit allen Buchstaben ausschreiben</p><p><b>Perfekt:</b><br>Sie hat ihren Namen ausgeschrieben.</p></div>",verb_prefix family::schreiben prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
beischreiben<br>bei + Dativ + schreiben,"<div class=""answer"">anotar o añadir en un registro o documento</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Das AmtsG hat beschlossen, dass der Standesbeamte - entsprechend seiner Auffassung — auf dem Geburtseintrag des Kindes einen Randvermerk über die Anerkennung der Vaterschaft beizuschreiben hat.</div><div class=""translation""><b>Traducción:</b><br>La ley ha decidido que el oficial del registro debe anotar en el acta de nacimiento del niño una nota al margen sobre el reconocimiento de la paternidad, según su opinión.</div><p><b>Construcción:</b><br>bei + Dativ + schreiben</p><p><b>Perfekt:</b><br>der Standesbeamte hat beigeschrieben</p></div>",verb_prefix family::schreiben prefix::bei separability::separable difficulty::c1 register::domain-specific source::wiktionary_openai quality::ok cardtype::translation_de_to_es
einschreiben,"<div class=""answer"">inscribir o registrar algo oficialmente en algún lugar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Er schrieb gewissenhaft jedes Fundstück in eine Liste ein.</div><div class=""translation""><b>Traducción:</b><br>Él inscribió cuidadosamente cada objeto encontrado en una lista.</div><p><b>Construcción:</b><br>einschreiben + Akkusativobjekt + in + Akkusativobjekt</p><p><b>Perfekt:</b><br>Er hat jedes neue Mitglied in die Liste eingeschrieben.</p></div>",verb_prefix family::schreiben prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
erschreiben,"<div class=""answer"">adquirir o conseguir algo escribiendo</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Vorveröffentlichungen hatten ihren Anteil an dem Nimbus, den Seume sich mit diesem Buch zu verschaffen und erschreiben wusste.</div><div class=""translation""><b>Traducción:</b><br>Las prepublicaciones tuvieron su parte en el prestigio que Seume supo conseguir y obtener con este libro.</div><p><b>Construcción:</b><br>sich etwas erschreiben (durch Verfassen von Texten)</p><p><b>Perfekt:</b><br>Seume hat sich mit diesem Buch einen Nimbus erschrieben.</p></div>",verb_prefix family::schreiben prefix::er separability::inseparable difficulty::c2 register::rare source::wiktionary_openai quality::ok cardtype::translation_de_to_es
festschreiben,"<div class=""answer"">establecer, fijar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro festschreiben.</div><div class=""translation""><b>Traducción:</b><br>Los países no pueden establecer ellos mismos la tarifa de radiodifusión ni fijarla para siempre en 17,98 euros.</div><p><b>Perfekt:</b><br>Sie hat den Vertrag festgeschrieben.</p></div>",verb_prefix family::schreiben prefix::fest separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_de_to_es
fortschreiben,"<div class=""answer"">actualizar</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Umsatzstatistiken werden täglich fortgeschrieben.</div><div class=""translation""><b>Traducción:</b><br>Las estadísticas de ventas se actualizan diariamente.</div><p><b>Perfekt:</b><br>Er hat die Daten fortgeschrieben.</p></div>",verb_prefix family::schreiben prefix::fort separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_de_to_es
hinschreiben<br>Subjekt schreibt etwas (an eine Stelle) hin,"<div class=""answer"">Escribir o anotar algo en un lugar con un instrumento de escritura.</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Weißt du, wer das da hingeschrieben hat? Man kann doch nicht einfach »Fuck« hinschreiben.</div><div class=""translation""><b>Traducción:</b><br>¿Sabes quién escribió eso ahí? No se puede simplemente escribir «Fuck» ahí.</div><p><b>Construcción:</b><br>Subjekt schreibt etwas (an eine Stelle) hin.</p><p><b>Perfekt:</b><br>Er hat das Wort dahin geschrieben.</p></div>",verb_prefix family::schreiben prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
mitschreiben<br>mit + Akkusativobjekt schreiben,"<div class=""answer"">anotar al mismo tiempo lo que se escucha, tomar apuntes durante una clase o una conferencia</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Hey, Blanca, kannst du für mich mitschreiben?</div><div class=""translation""><b>Traducción:</b><br>Oye, Blanca, ¿puedes tomar apuntes para mí?</div><p><b>Construcción:</b><br>mit + Akkusativobjekt schreiben</p><p><b>Perfekt:</b><br>Blanca hat für mich mitgeschrieben.</p></div>",verb_prefix family::schreiben prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
nachschreiben,"<div class=""answer"">Escribir algo escuchado o experimentado (generalmente en puntos breves)</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten nachschreiben mußten, die sie dann dem Inspektor zur Durchsicht brachten.</div><div class=""translation""><b>Traducción:</b><br>Ahora estaba establecido en el instituto donde Anton era enseñado que las personas adultas formadas como maestros debían repartirse los domingos en todas las iglesias y escribir las predicaciones que luego entregaban al inspector para su revisión.</div><p><b>Perfekt:</b><br>Die Leute hat die Predigten nachgeschrieben.</p></div>",verb_prefix family::schreiben prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
vorschreiben,"<div class=""answer"">ordenar o prescribir a alguien lo que debe hacer</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Meine Mutti schreibt mir vor, bis wann die Hausaufgaben fertig sein sollen.</div><div class=""translation""><b>Traducción:</b><br>Mi mamá me prescribe hasta cuándo deben estar listas las tareas.</div><p><b>Construcción:</b><br>jemandem etwas vorschreiben</p><p><b>Perfekt:</b><br>Meine Mutti hat mir vorgeschrieben.</p></div>",verb_prefix family::schreiben prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
weiterschreiben,"<div class=""answer"">Continuar escribiendo un texto iniciado.</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Lass mich in Ruhe mit der Fragerei, ich will jetzt weiterschreiben!</div><div class=""translation""><b>Traducción:</b><br>Déjame en paz con las preguntas, ¡ahora quiero seguir escribiendo!</div><p><b>Construcción:</b><br>weiterschreiben + akk.</p><p><b>Perfekt:</b><br>Ich habe weitergeschrieben.</p></div>",verb_prefix family::schreiben prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
zuschreiben,"<div class=""answer"">atribuir</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und schreibt das Resultat dem Erfolg der Diät zu.</div><div class=""translation""><b>Traducción:</b><br>Si ha perdido peso en comparación con el día anterior, se permite una sonrisa y atribuye el resultado al éxito de la dieta.</div><p><b>Construcción:</b><br>jemandem etwas zuschreiben</p><p><b>Perfekt:</b><br>Er hat das dem Erfolg zugeschrieben.</p></div>",verb_prefix family::schreiben prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
absetzen,"<div class=""answer"">vender una cantidad determinada de mercancía</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge absetzen müsste.</div><div class=""translation""><b>Traducción:</b><br>En el caso de Volkswagen, el mayor fabricante en la República Popular, esto significaría que el grupo debería vender alrededor de 60 000 vehículos eléctricos puros ya el próximo año, de aproximadamente tres millones de autos vendidos de su marca principal VW.</div><p><b>Perfekt:</b><br>Der Händler hat viele Produkte abgesetzt.</p></div>",verb_prefix family::setzen prefix::ab separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
ansetzen,"<div class=""answer"">apoyar algo en otra cosa o conducir algo a otra cosa</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ansetzen können.</div><div class=""translation""><b>Traducción:</b><br>Hoy se representan con tanta precisión los vasos internos de los órganos humanos, que los cirujanos pueden colocar sus cortes con precisión mediante la pantalla.</div><p><b>Construcción:</b><br>ansetzen + Akkusativ an + Dativ</p><p><b>Perfekt:</b><br>Der Arzt hat den Skalpell genau angesetzt.</p></div>",verb_prefix family::setzen prefix::an separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
aufsetzen<br>etwas auf etwas setzen,"<div class=""answer"">poner (por ejemplo, un casco o unas gafas) en la cabeza o nariz</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Auf der Baustelle hier muss jeder zu seiner Sicherheit einen Helm aufsetzen.</div><div class=""translation""><b>Traducción:</b><br>En el sitio de construcción aquí, todos deben ponerse un casco para su seguridad.</div><p><b>Construcción:</b><br>etwas auf etwas setzen</p><p><b>Perfekt:</b><br>Er hat den Helm aufgesetzt.</p></div>",verb_prefix family::setzen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
beisetzen,"<div class=""answer"">enterrar un cadáver</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Das Familienoberhaupt wurde unter großer Anteilnahme feierlich beigesetzt.</div><div class=""translation""><b>Traducción:</b><br>El cabeza de familia fue enterrado solemnemente bajo gran asistencia.</div><p><b>Perfekt:</b><br>Er hat die Urne beigesetzt.</p></div>",verb_prefix family::setzen prefix::bei separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_de_to_es
einsetzen,"<div class=""answer"">posicionar a alguien en una posición o cargo</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Wir sollten ihn als Leiter der Kommission einsetzen.</div><div class=""translation""><b>Traducción:</b><br>Deberíamos nombrarlo como líder de la comisión.</div><p><b>Construcción:</b><br>jemanden/etwas + einsetzen + in + Akkusativ</p><p><b>Perfekt:</b><br>Er hat ihn als Leiter eingesetzt.</p></div>",verb_prefix family::setzen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
entsetzen,"<div class=""answer"">espantar a alguien</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Du entsetzt mich.</div><div class=""translation""><b>Traducción:</b><br>Tú me espantas.</div><p><b>Perfekt:</b><br>Sie hat uns entsetzt.</p></div>",verb_prefix family::setzen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
festsetzen,"<div class=""answer"">determinar o fijar algo de manera vinculante</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Die Mitgliederversammlung kann durch Beschluss einen anderen Termin festsetzen.</div><div class=""translation""><b>Traducción:</b><br>La asamblea de miembros puede fijar otra fecha mediante resolución.</div><p><b>Perfekt:</b><br>Sie hat den Termin festgesetzt.</p></div>",verb_prefix family::setzen prefix::fest separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_de_to_es
fortsetzen,"<div class=""answer"">continuar algo que ya se ha empezado</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Wir haben unser Gespräch ohne Pause bis in die späten Nachtstunden fortgesetzt.</div><div class=""translation""><b>Traducción:</b><br>Continuamos nuestra conversación sin pausa hasta altas horas de la noche.</div><p><b>Perfekt:</b><br>Sie hat die Arbeit schon fortgesetzt.</p></div>",verb_prefix family::setzen prefix::fort separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
hersetzen,"<div class=""answer"">colocar algo aquí cerca</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Setz den Karton mit den Aktenordnern einfach her, ich such mir dann schon den richtigen heraus.</div><div class=""translation""><b>Traducción:</b><br>Coloca simplemente la caja con las carpetas aquí, yo luego elegiré la correcta.</div><p><b>Construcción:</b><br>transitiv, etwas (Akkusativ) hersetzen</p><p><b>Perfekt:</b><br>Er hat die Kiste hier hergesetzt.</p></div>",verb_prefix family::setzen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
hinsetzen,"<div class=""answer"">sentarse</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Er konnte nicht mehr weiterlaufen und trotz des nassen Bodens setzte er sich hin.</div><div class=""translation""><b>Traducción:</b><br>Él ya no pudo caminar más y a pesar del suelo mojado se sentó.</div><p><b>Construcción:</b><br>Reflexiv: sich hinsetzen</p><p><b>Perfekt:</b><br>Er hat sich hingesetzt.</p></div>",verb_prefix family::setzen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
nachsetzen,"<div class=""answer"">perseguir a alguien o algo</div><div class=""meta""><div class=""example""><b>Ejemplo:</b><br>Sie setzen den flüchtigen Verbrechern nach.</div><div class=""translation""><b>Traducción:</b><br>Ellos persiguen a los delincuentes fugitivos.</div><p><b>Perfekt:</b><br>Sie haben den Täter nachgesetzt.</p></div>",verb_prefix family::setzen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_de_to_es
